rank	target	id	raw.score	p.value	top.motif.prop
304	UW.Motif.0068	UW.Motif.0068	2.3224363691902	0.0164006144577041	0.111111111111111
305	UW.Motif.0136	UW.Motif.0136	2.50924643932537	0.0165398057263	0.240740740740741
306	UW.Motif.0409	UW.Motif.0409	2.93309802489794	0.0165399508393343	0.166666666666667
307	UW.Motif.0119	UW.Motif.0119	2.18477337138592	0.016564488773204	0.111111111111111
308	HNF1B	Hsapiens-jolma2013-HNF1B-2	2.32344354004308	0.0168327767489327	0.166666666666667
309	MSRA	MSRA	0.581391465957328	0.0168565909920586	0.0740740740740741
310	UW.Motif.0022	UW.Motif.0022	12.1715052037378	0.017146241531236	0.0740740740740741
311	GATA3	Hsapiens-jolma2013-GATA3	0.805973280293038	0.0172112661518303	0.0740740740740741
312	ETV6	Hsapiens-jolma2013-ETV6	0.931679618860317	0.0176228291814639	0.0740740740740741
313	UW.Motif.0344	UW.Motif.0344	2.85696030357364	0.0176647786574943	0.166666666666667
314	UGP2	UGP2	1.68213137585301	0.0177954741795188	0.0740740740740741
315	UW.Motif.0455	UW.Motif.0455	2.02711818224374	0.0181679606663266	0.0740740740740741
316	UW.Motif.0176	UW.Motif.0176	9.3575152244252	0.0182263585132527	0.0740740740740741
317	HNF1A	Hsapiens-jolma2013-HNF1A	2.92282062445239	0.0182580021650108	0.0740740740740741
318	UW.Motif.0454	UW.Motif.0454	1.92154659493089	0.0186220651745974	0.148148148148148
319	UW.Motif.0616	UW.Motif.0616	2.73697010435584	0.0187018623722487	0.12962962962963
320	SNRNP70	SNRP70	1.61696081164206	0.0188139983989228	0.0185185185185185
321	TFAP4	M5926_1.02	0.882206231633466	0.0192785735606623	0.0555555555555556
322	ELK1	Hsapiens-jolma2013-ELK1-2	1.89129536026918	0.0194994844617911	0.0740740740740741
323	ID4	Hsapiens-jolma2013-ID4	2.80951406839658	0.0198358852610915	0.0740740740740741
324	TBX2	Hsapiens-jolma2013-TBX2	2.22452139487167	0.0198708948970672	0.0740740740740741
325	BHLHE22	Hsapiens-jolma2013-BHLHE22	0.554032770687322	0.0201933275901041	0.0925925925925926
326	USF2	M6531_1.02	0.760343593678736	0.0206120397513841	0
327	ATF5	M6154_1.02	1.02075910845608	0.0208672109175591	0
328	UW.Motif.0122	UW.Motif.0122	2.3362985727333	0.0212386977635298	0.0925925925925926
329	ESRRA	Hsapiens-jolma2013-ESRRA-6	0.39101574199311	0.021257103123607	0
330	GSC2	Hsapiens-jolma2013-GSC2	1.00569295610143	0.0213099902284668	0.203703703703704
331	MYOD1	M3591_1.02	1.46505250782199	0.0214017008444347	0
332	MEF2B	Hsapiens-jolma2013-MEF2B	0.673219462620126	0.0219617154964705	0
333	TFAP2A	TFAP2A	3.65073682983522	0.0219922654711801	0.0185185185185185
334	ZNF75A	Hsapiens-jolma2013-ZNF75A	2.84417641014085	0.0222186810094198	0.037037037037037
335	UW.Motif.0396	UW.Motif.0396	1.72599514206545	0.0228360974770209	0.111111111111111
336	SOX15	Hsapiens-jolma2013-SOX15-2	0.00355235445217877	0.0230746773256948	0
337	Trp53	Hsapiens-jolma2013-Trp53-2	2.26798183663663	0.0230895472886571	0.0555555555555556
338	XBP1	M6536_1.02	0.904115713517598	0.0231808954502076	0
339	UW.Motif.0292	UW.Motif.0292	2.14749139056753	0.0243649792235225	0.203703703703704
340	FOXP1	FOXP1	26.2286950371058	0.0247774643914927	0.148148148148148
341	RHOXF1	Hsapiens-jolma2013-RHOXF1-4	1.38348601577221	0.0248114515523542	0.0740740740740741
342	GATA4	Hsapiens-jolma2013-GATA4	0.841607529166129	0.0251168089386779	0.0740740740740741
343	UW.Motif.0533	UW.Motif.0533	3.79746042002219	0.0255240073820846	0.0925925925925926
344	OTX1	Hsapiens-jolma2013-OTX1-2	0.969080445432894	0.0257394187840055	0.12962962962963
345	UW.Motif.0403	UW.Motif.0403	2.45575654208558	0.0260470568050825	0.0740740740740741
346	JUNB	JUNB	0.638280969071504	0.0262145677718867	0.0185185185185185
347	NFKB1	Hsapiens-jolma2013-NFKB1	0.324713220490986	0.0263813779569113	0.0740740740740741
348	SOX8	Hsapiens-jolma2013-SOX8-8	1.96487489005385	0.026526081315707	0.0740740740740741
349	SOX10	Hsapiens-jolma2013-SOX10-3	1.15640378194819	0.0267875441394035	0.0740740740740741
350	EEF1D	EEF1D	1.44373812692239	0.0270662464049413	0
351	UW.Motif.0066	UW.Motif.0066	2.99261605539182	0.0272576438931928	0.0555555555555556
352	SREBF2	SREBF2	1.89147465330343	0.0287217405122676	0.0925925925925926
353	TFAP2B	M5918_1.02	0.758995730906202	0.028821006169149	0
354	UW.Motif.0623	UW.Motif.0623	2.00094379306796	0.0289315449915762	0.111111111111111
355	UW.Motif.0094	UW.Motif.0094	3.59267846357866	0.0292175448230601	0.0740740740740741
356	UW.Motif.0098	UW.Motif.0098	3.49994489264744	0.0294642986536732	0.037037037037037
357	NEUROG2	Hsapiens-jolma2013-NEUROG2	0.816123095642208	0.0299336808244068	0.0925925925925926
358	LHX6	Hsapiens-jolma2013-LHX6	1.01073970594848	0.0302453081186349	0.0740740740740741
359	UW.Motif.0592	UW.Motif.0592	2.05238020913403	0.0302643060583691	0.0185185185185185
360	JDP2	JDP2	1.55276351435299	0.0302949669412962	0.037037037037037
361	DBP	M6186_1.02	2.12610627444314	0.0305146060818744	0.0555555555555556
362	ZNF71	ZNF71	1.29769658445164	0.0308959279894711	0.037037037037037
363	HIRIP3	HIRIP3	0.945729343159536	0.0311609104047232	0.148148148148148
364	MAX	M4646_1.02	2.10144283551542	0.0318078871260745	0.0740740740740741
365	RBMS1	RBMS1	1.32198716324726	0.0319886651298222	0.037037037037037
366	UW.Motif.0346	UW.Motif.0346	5.04745163886246	0.0321883057433616	0
367	RAX	Hsapiens-jolma2013-RAX	1.32766017652046	0.0322059995926103	0
368	UQCRB	UQCRB	0.5696319536907	0.0323032334120392	0
369	PITX1	Hsapiens-jolma2013-PITX1-2	1.35122396255636	0.0327132755449046	0.148148148148148
370	UW.Motif.0635	UW.Motif.0635	2.04101390849909	0.0329899601557202	0
371	DUX4	DUX4	1.63294090519758	0.033106605128685	0.0925925925925926
372	UW.Motif.0482	UW.Motif.0482	2.42613697348691	0.033478359464985	0.111111111111111
373	HOXC13	Hsapiens-jolma2013-HOXC13-2	0.731924396333767	0.0336945211802858	0.111111111111111
374	MGA	Hsapiens-jolma2013-MGA-3	0.377748701645578	0.0338530826472621	0.037037037037037
375	NKX3-1	Hsapiens-jolma2013-NKX3-1	1.27037429432212	0.0341327489049461	0.111111111111111
376	UW.Motif.0559	UW.Motif.0559	1.97247903119376	0.0342877109854554	0.12962962962963
377	MEF2D	Hsapiens-jolma2013-MEF2D	1.04232011757296	0.0359644916203649	0.0185185185185185
378	FAM127B	FAM127B	1.14935746314477	0.0361139098601111	0.111111111111111
379	ELK1	Hsapiens-jolma2013-ELK1-4	1.70068840881546	0.0361779288807847	0.0740740740740741
380	UW.Motif.0085	UW.Motif.0085	2.68207467819711	0.0369008469902894	0.0555555555555556
381	UW.Motif.0086	UW.Motif.0086	2.5053591786665	0.0371024852786681	0.148148148148148
382	GABPA	Hsapiens-jolma2013-GABPA	1.24886758512225	0.0378847357489716	0.0740740740740741
383	CLK1	CLK1	1.39632810725604	0.0383115776783158	0.0740740740740741
384	UW.Motif.0232	UW.Motif.0232	2.29334816313719	0.0385955338204317	0.0555555555555556
385	UW.Motif.0619	UW.Motif.0619	1.42662590172992	0.039001961280023	0.0740740740740741
386	UW.Motif.0509	UW.Motif.0509	3.75237852967368	0.0392401023860298	0
387	UW.Motif.0304	UW.Motif.0304	2.51230812568304	0.0393229174174383	0.0925925925925926
388	USF1	M4080_1.02	8.23890955021042	0.0396517736955945	0.0740740740740741
389	MLX	MLX	0.943340562851977	0.0399997273906922	0.0740740740740741
390	GATA5	Hsapiens-jolma2013-GATA5	0.844624225394345	0.0400420112225389	0.0740740740740741
391	UW.Motif.0363	UW.Motif.0363	2.49465515880188	0.040153826034608	0.111111111111111
392	VAX2	VAX2	2.02611533579903	0.0407204911812865	0.0740740740740741
393	UW.Motif.0045	UW.Motif.0045	2.7679428975791	0.0408288227729217	0.240740740740741
394	TGIF1	Hsapiens-jolma2013-TGIF1	0.00139734305642591	0.0414331766715347	0.037037037037037
395	UW.Motif.0239	UW.Motif.0239	2.57594147228194	0.0419588046085627	0.111111111111111
396	UW.Motif.0538	UW.Motif.0538	1.57999172146656	0.042181848637441	0.0740740740740741
397	UW.Motif.0265	UW.Motif.0265	1.17787308495	0.0423191011340229	0.12962962962963
398	E2F4	Hsapiens-jolma2013-E2F4-2	0.000800630017916706	0.0427598178368386	0
399	NFIX	Hsapiens-jolma2013-NFIX	0.77924805578124	0.042918016125247	0
400	SOX9	Hsapiens-jolma2013-SOX9-6	0.149317366461402	0.0430239884248901	0.0740740740740741
401	POU3F4	Hsapiens-jolma2013-POU3F4	2.21018351994662	0.0431364258047657	0.0740740740740741
402	RXRA	Hsapiens-jolma2013-RXRA-2	0.301243667009355	0.0432009044975728	0.0555555555555556
403	SOD1	SOD1	1.33035594456216	0.0435291260204627	0.037037037037037
404	SOX9	Hsapiens-jolma2013-SOX9-2	0.314640616208014	0.0438536070762178	0.037037037037037
405	SOX8	Hsapiens-jolma2013-SOX8-4	0.188201582280652	0.0439396692982777	0.0740740740740741
406	MAFK	M5611_1.02	1.96222330267503	0.0441056334522982	0.0925925925925926
407	NR4A2	NR4A2	1.21194293454591	0.0443043495546707	0.0925925925925926
408	UW.Motif.0472	UW.Motif.0472	3.98779467630957	0.0443814961676823	0.148148148148148
409	DPRX	Hsapiens-jolma2013-DPRX	0.880016567476187	0.0444618904620932	0.0555555555555556
410	CCDC25	CCDC25	1.49285767172649	0.0445640554410513	0.0555555555555556
411	ESRRA	ESRRA	2.17270207184191	0.045377260540954	0.0740740740740741
412	JUNB	M6317_1.02	0.85464389954908	0.0459215089019467	0.037037037037037
413	ERF	Hsapiens-jolma2013-ERF	0.996218213374847	0.0460616546745293	0.0925925925925926
414	USF1	M1917_1.02	0.918279926718702	0.0466155350579573	0.0185185185185185
415	NFKB2	Hsapiens-jolma2013-NFKB2	0.945960357401744	0.0468750457966843	0.037037037037037
416	ATF3	M4500_1.02	11.7041014294658	0.0477639392418932	0.0925925925925926
417	UW.Motif.0507	UW.Motif.0507	5.17694377681098	0.0477806561181656	0.0925925925925926
418	SOX18	Hsapiens-jolma2013-SOX18-2	0.174190967034302	0.0480095204685197	0.0740740740740741
419	UW.Motif.0282	UW.Motif.0282	1.76731341251794	0.0484004767656808	0.0740740740740741
420	SPI1	Hsapiens-jolma2013-SPI1	0.277666976672804	0.0484117042243137	0.148148148148148
421	ARNT	M6151_1.02	0.915320195763982	0.0484489217706469	0.0925925925925926
422	TCF12	M6288_1.02	1.07348388321218	0.0491470082783291	0.12962962962963
423	BARX1	Hsapiens-jolma2013-BARX1	1.7976954980644	0.0500013216855166	0.0555555555555556
424	UW.Motif.0180	UW.Motif.0180	5.6997855409898	0.0504722922121005	0.0925925925925926
425	RAB2A	RAB2A	0.516411708726036	0.050484460205622	0.0740740740740741
426	TIMELESS	TIMELESS	0.53176323665707	0.0506093371449205	0
427	UW.Motif.0415	UW.Motif.0415	2.4887540900373	0.0509363304330934	0
428	UW.Motif.0384	UW.Motif.0384	2.18497266872574	0.0512481385611269	0.148148148148148
429	RXRA	Hsapiens-jolma2013-RXRA-4	0.307957221249901	0.0514161108397378	0.037037037037037
430	HIST2H2AB	HIST2H2AB	1.45016246823098	0.0514734103589695	0.12962962962963
431	UW.Motif.0192	UW.Motif.0192	2.18935648896419	0.0519041390214898	0.0925925925925926
432	NR3C1	Hsapiens-jolma2013-NR3C1	0.0169458048156099	0.0520352827240845	0
433	GCM1	Hsapiens-jolma2013-GCM1-2	0.884214846474317	0.0521588807247268	0.0555555555555556
434	POU1F1	Hsapiens-jolma2013-POU1F1-2	2.53012509102946	0.0523007089649331	0.0555555555555556
435	HNF1B	Hsapiens-jolma2013-HNF1B	1.66062503296444	0.0526673768110162	0.0740740740740741
436	EGR3	Hsapiens-jolma2013-EGR3	1.89224362731861	0.0527692566903816	0.240740740740741
437	TPPP	TPPP	1.16812112845615	0.0530352839265094	0.148148148148148
438	E2F4	Hsapiens-jolma2013-E2F4	0.00353538665196743	0.0534925544964337	0.0740740740740741
439	MGA	Hsapiens-jolma2013-MGA-2	0.0162509573806787	0.0541949425330775	0.0555555555555556
440	UW.Motif.0580	UW.Motif.0580	3.28851755951716	0.0542048622288373	0.148148148148148
441	UW.Motif.0416	UW.Motif.0416	1.95304191970608	0.0542546540174438	0.0925925925925926
442	UW.Motif.0060	UW.Motif.0060	1.77867381502551	0.0546940167432014	0.111111111111111
443	UW.Motif.0120	UW.Motif.0120	2.13093384355721	0.0552643516181788	0.12962962962963
444	ELK3	Hsapiens-jolma2013-ELK3	1.21604317263593	0.0556368016919855	0.0740740740740741
445	HMX1	Hsapiens-jolma2013-HMX1	1.39184001759481	0.0557878009187466	0.148148148148148
446.5	PHTF1	PHTF1	2.17363831494287	0.0572262875796213	0.0555555555555556
446.5	RUFY3	RUFY3	2.17363831494287	0.0572262875796213	0.0555555555555556
448	BAD	BAD	1.11184475596262	0.0574764755506308	0.0925925925925926
449	UW.Motif.0578	UW.Motif.0578	2.84151354501206	0.0575241670173361	0.185185185185185
450	TFAP2C	M5920_1.02	0.877659433890306	0.0579027444562717	0
451	HNRNPH3	HNRPH3	1.8349878894306	0.0579559078650065	0.0555555555555556
452	JUN	M4531_1.02	1.07913563317128	0.0580179351746308	0.240740740740741
453	CSTF2	CSTF2	4.63504392495452	0.0589602812835191	0.0925925925925926
454	MEF2A	MEF2A	4.97681958773497	0.0590255093351786	0.0555555555555556
455	HMX2	Hsapiens-jolma2013-HMX2	1.27865398154997	0.0596497401054618	0.166666666666667
456	CERS4	LASS4	0.786065781547841	0.0602298017672832	0.111111111111111
457	ATF3	M6153_1.02	0.837459736284024	0.0606297308603781	0
458	PAX5	PAX5	5.05858770147406	0.0608442208997644	0.148148148148148
459	YY1	Hsapiens-jolma2013-YY1	0.940968303117105	0.0608624852008012	0.0555555555555556
460	PDX1	Hsapiens-jolma2013-PDX1	2.37971528361667	0.0616144378296866	0.111111111111111
461	UW.Motif.0458	UW.Motif.0458	1.27502052837282	0.062287683840999	0
462	ZNF3	ZNF3	1.74950509010636	0.0624034209595786	0.0555555555555556
463	SMAD3	SMAD3	1.65944030023928	0.0625377289206531	0.037037037037037
464	NEUROG2	Hsapiens-jolma2013-NEUROG2-2	0.774013683372266	0.0634533383642851	0.0925925925925926
465	PLAGL1	PLAGL1	1.19321759083937	0.0635670921827938	0.0740740740740741
466	NKX2-8	Hsapiens-jolma2013-NKX2-8	1.23133294515252	0.0642930208516138	0.0555555555555556
467	PQBP1	PQBP1	1.20859432488631	0.0647771704113283	0.0925925925925926
468	HESX1	Hsapiens-jolma2013-HESX1	1.02982363390292	0.0648786829603255	0.037037037037037
469	UW.Motif.0306	UW.Motif.0306	2.21205055056581	0.0648976126362887	0.0925925925925926
470	ZHX3	ZHX3	2.73386382430684	0.0653991729810282	0
471	LINC00471	C2orf52	1.17797324451937	0.0654415700067593	0.0925925925925926
472	HOXD3	HOXD3	1.48874264308688	0.0658760181608741	0.0740740740740741
473	PITX1	Hsapiens-jolma2013-PITX1	1.24223769863294	0.0660597466001149	0.0740740740740741
474	JUN	M4501_1.02	1.48550816753514	0.0661534790983267	0
475	ETFB	ETFB	1.28181197705683	0.0667033156763763	0.0740740740740741
476	FEZF2	FEZF2	1.03989487474589	0.0669678367992075	0.0555555555555556
477	UW.Motif.0038	UW.Motif.0038	32.4752306437671	0.068595382624705	0.0740740740740741
478	YY1	YY1	2.80559296121749	0.0687949944920185	0.037037037037037
479	ISX	Hsapiens-jolma2013-ISX-3	1.09393556921099	0.0688796601797698	0
480	ESRRA	ESRRA	1.24838137899346	0.0698475718560682	0.111111111111111
481	NFIA	Hsapiens-jolma2013-NFIA	0.0540546881995504	0.0707671258647554	0
482	MSX1	Hsapiens-jolma2013-MSX1	1.04472644120878	0.0708107478746317	0
483	TFAP2C	M5923_1.02	0.889993300892903	0.0717033452655975	0
484	ZNF695	ZNF695	1.12587162709502	0.072096814486367	0
485	MEIS3	MEIS3	1.26245618123562	0.0723013509377726	0.111111111111111
486	HHAT	HHAT	1.15448735871189	0.0724138157751338	0.0740740740740741
487	PROX1	Hsapiens-jolma2013-PROX1	0.0819399284343027	0.0726217356013733	0
488	POU3F2	Hsapiens-jolma2013-POU3F2-2	3.05500178914947	0.0726714134956673	0.12962962962963
489	ESRRA	Hsapiens-jolma2013-ESRRA-4	1.49164228356299	0.073299270940558	0.0740740740740741
490	PITX3	Hsapiens-jolma2013-PITX3	1.16213367937535	0.0736790119624984	0.0925925925925926
491	UW.Motif.0222	UW.Motif.0222	2.75545947634591	0.0742113742566876	0.037037037037037
492	PPP5C	PPP5C	1.02079664562633	0.0746135266792469	0
493	UW.Motif.0557	UW.Motif.0557	1.79535344864686	0.0749326259575386	0.037037037037037
494	NFIB	Hsapiens-jolma2013-NFIB	0.0400094647212549	0.0760308104954975	0
495	EN1	Hsapiens-jolma2013-EN1-3	0.990274309282861	0.0764812488004165	0.0185185185185185
496	CEBPB	CEBPB	1.69138505861768	0.0767584678277984	0
497	MAX	M4596_1.02	1.50461816247803	0.0772352835181006	0.037037037037037
498	MAFG	M6333_1.02	0.875615019126699	0.0780985872842084	0
499	ZNF232	Hsapiens-jolma2013-ZNF232	0.0723589978514396	0.0788571224974681	0.0925925925925926
500	GATA3	Hsapiens-jolma2013-GATA3-2	0.881434058176608	0.0802314405753124	0.148148148148148
501	HOXD12	Hsapiens-jolma2013-HOXD12-2	0.321196649212546	0.0802798402539259	0.148148148148148
502	UW.Motif.0036	UW.Motif.0036	1.76643644913969	0.0803851558984734	0.12962962962963
503	FOXJ2	Hsapiens-jolma2013-FOXJ2-3	3.40640397872089	0.0805352911380823	0
504	YY1	YY1	0.975052839464831	0.0805648565618516	0
505	UW.Motif.0388	UW.Motif.0388	2.95662197087482	0.0811944322012499	0.111111111111111
506	UW.Motif.0439	UW.Motif.0439	1.86513597954659	0.0814415021655577	0.037037037037037
507	UW.Motif.0044	UW.Motif.0044	1.96168254888589	0.0817720723409311	0.148148148148148
508	UW.Motif.0204	UW.Motif.0204	2.30546542709855	0.0823523543687136	0.166666666666667
509	LHX2	Hsapiens-jolma2013-LHX2	0.889524492257772	0.0828516050364933	0.0740740740740741
510	SOX8	Hsapiens-jolma2013-SOX8	0.00402268665178356	0.0830848032429444	0.0740740740740741
511	UW.Motif.0291	UW.Motif.0291	1.49625621742454	0.0830912829351514	0.037037037037037
512	UW.Motif.0598	UW.Motif.0598	2.12581741667569	0.0831579490112419	0.12962962962963
513	TMSB4XP8	TMSL3	0.686746541913621	0.0838119371673543	0.0185185185185185
514	UW.Motif.0540	UW.Motif.0540	2.49178233398776	0.0842546268488659	0.0740740740740741
515	UW.Motif.0115	UW.Motif.0115	2.14116619751134	0.0845833437248316	0.0925925925925926
516	MXI1	M4678_1.02	1.91017931675968	0.0846583558331236	0.037037037037037
517	ESR2	ESR2	1.35438653590868	0.0868033851431366	0.0185185185185185
518	UW.Motif.0542	UW.Motif.0542	1.69613938653596	0.0869621562357945	0.0925925925925926
519	UW.Motif.0609	UW.Motif.0609	2.01893403827562	0.0875932984888269	0.185185185185185
520	ELK1	Hsapiens-jolma2013-ELK1	1.21489256153532	0.0876575217366617	0.0740740740740741
521	TFAP2C	Hsapiens-jolma2013-TFAP2C-6	3.34618603341288	0.0881098855605085	0.0925925925925926
522	DUXA	Hsapiens-jolma2013-DUXA	1.21895972914201	0.0891968693909329	0.0740740740740741
523	UW.Motif.0009	UW.Motif.0009	13.9308906539183	0.0893684034325876	0
524	MRPL2	MRPL2	1.72142760614295	0.0897804684409952	0.0925925925925926
525	ETV4	Hsapiens-jolma2013-ETV4	0.855637342547685	0.0898070230114085	0.0740740740740741
526	UW.Motif.0359	UW.Motif.0359	1.54495886856716	0.0900932143137203	0.0185185185185185
527	UW.Motif.0522	UW.Motif.0522	2.07604952796643	0.090303267970752	0.037037037037037
528	SLC18A1	SLC18A1	1.21157778480618	0.0904157383682606	0.0740740740740741
529	PKNOX1	Hsapiens-jolma2013-PKNOX1	0.00700788129772509	0.0913283190025458	0.037037037037037
530	RXRG	Hsapiens-jolma2013-RXRG-4	0.868688503383313	0.0924553080824737	0.0555555555555556
531	TBX5	Hsapiens-jolma2013-TBX5	1.67942587225652	0.0934134829153858	0.0185185185185185
532	ISX	Hsapiens-jolma2013-ISX-2	1.04640457215106	0.0935974658474961	0
533	UW.Motif.0034	UW.Motif.0034	8.3495715604659	0.093915961000418	0.0555555555555556
534	ING3	ING3	0.777104742362572	0.0959571283077121	0.0185185185185185
535	MEIS2	Hsapiens-jolma2013-MEIS2	0.00580735777969813	0.096272294131074	0.037037037037037
536	SRY	Hsapiens-jolma2013-SRY-2	0.064875075430297	0.0965310693787473	0.0925925925925926
537	NKX2-3	Hsapiens-jolma2013-NKX2-3-2	1.19573731118285	0.0965445578135917	0.0925925925925926
538	HOXC12	Hsapiens-jolma2013-HOXC12-2	0.287872912382489	0.0970339625037804	0.0740740740740741
539	POU2F3	Hsapiens-jolma2013-POU2F3	1.82963280080975	0.0977785330944617	0.0740740740740741
540	ESRRA	Hsapiens-jolma2013-ESRRA-3	0.0604366942261764	0.0990388536329262	0
541	SOX10	Hsapiens-jolma2013-SOX10-5	0.000153488953872858	0.0994520042874308	0.0740740740740741
542	SRY	Hsapiens-jolma2013-SRY-3	0.019904107761547	0.0995468308963742	0.037037037037037
543	PAX4	Hsapiens-jolma2013-PAX4-2	0.89404281463143	0.100228750250571	0
544	MAFF	MAFF	2.08816083014171	0.100356646724556	0.037037037037037
545	SHOX2	Hsapiens-jolma2013-SHOX2	1.12685482447042	0.100452173738113	0
546	HOXC11	Hsapiens-jolma2013-HOXC11-3	0.409692985884836	0.100675964147872	0.0555555555555556
547	POU4F2	Hsapiens-jolma2013-POU4F2	6.61796906042125	0.101004357000711	0.0740740740740741
548	UW.Motif.0083	UW.Motif.0083	1.40452015533254	0.10204545944811	0.0740740740740741
549	FLI1	Hsapiens-jolma2013-FLI1-3	0.926030182683236	0.102891697246795	0.0740740740740741
550	FEV	Hsapiens-jolma2013-FEV	1.01142558292273	0.104141694059554	0.0740740740740741
551	TFE3	M5930_1.02	0.752100572388308	0.104728499133253	0
552	RARA	Hsapiens-jolma2013-RARA-2	0.00182639036161807	0.106075787743189	0.0925925925925926
553	PTF1A	M6441_1.02	1.00848248236226	0.107135123292409	0.185185185185185
554	UW.Motif.0049	UW.Motif.0049	1.93252932151655	0.10751254096199	0.222222222222222
555	NR3C2	Hsapiens-jolma2013-NR3C2	0.0116615371290039	0.108077184911974	0
556	ETV1	Hsapiens-jolma2013-ETV1	0.848471870706303	0.108136399648453	0.0740740740740741
557	ASAP3	DDEFL1	0.971584418436842	0.108353774087967	0.0740740740740741
558	UBE2V1	UBE2V1	0.928426750620773	0.108787697787772	0.0740740740740741
559	FOS	FOS	0.533108526870475	0.108970094909661	0
560	PTPMT1	PTPMT1	1.67737584252354	0.1092741528475	0.037037037037037
561	HESX1	Hsapiens-jolma2013-HESX1-2	0.12302444410655	0.109947859381269	0
562	UW.Motif.0514	UW.Motif.0514	2.27156581583107	0.109991994123418	0.0185185185185185
563	ARNT2	M6150_1.02	0.94285459123982	0.109998364208855	0
564	TEF	M4088_1.02	1.77403371655506	0.110064141927732	0.037037037037037
565	VSX2	Hsapiens-jolma2013-VSX2	1.08864635261912	0.11013258216703	0
566	RARA	Hsapiens-jolma2013-RARA-4	0.0910899396328246	0.110349884157693	0.0740740740740741
567	PAX4	Hsapiens-jolma2013-PAX4	1.10331295548291	0.110762827698865	0
568	UW.Motif.0327	UW.Motif.0327	7.13700396169647	0.110831557146519	0
569	SF1	SF1	2.45849718929393	0.112173568944868	0.0185185185185185
570	UW.Motif.0668	UW.Motif.0668	2.18169539553396	0.113255910299284	0.12962962962963
571	UW.Motif.0476	UW.Motif.0476	2.04412372040554	0.113493437205695	0.148148148148148
572	UW.Motif.0426	UW.Motif.0426	2.09878917640258	0.113551125976289	0.0740740740740741
573	NKX2-3	Hsapiens-jolma2013-NKX3	1.33140920241298	0.113588465022056	0.0740740740740741
574	DPRX	Hsapiens-jolma2013-DPRX-2	0.646745913728248	0.114060443964522	0
575	UW.Motif.0090	UW.Motif.0090	6.78320199331108	0.114163763796127	0
576	USF2	M2322_1.02	1.477563351815	0.114657499726875	0
577	NR4A2	Hsapiens-jolma2013-NR4A2	0.107006041650786	0.114756888973938	0.203703703703704
578	ELF4	Hsapiens-jolma2013-ELF4	0.365421676997853	0.114923881560099	0
579	UW.Motif.0300	UW.Motif.0300	1.73989200358611	0.115624963364342	0
580	MAFK	Hsapiens-jolma2013-MAFK	1.22956605343771	0.118146722904473	0.037037037037037
581	SUCLG1	SUCLG1	1.76970098853337	0.119710432126785	0.111111111111111
582	FOXC1	Hsapiens-jolma2013-FOXC1	77.4988431810949	0.119946866732226	0.12962962962963
583	JUND (var.2)	JUND (var.2)	1.20799500969773	0.120089056804015	0.0555555555555556
584	AHR	M6139_1.02	0.709126189379067	0.12020043089733	0.0740740740740741
585	SHOX	Hsapiens-jolma2013-SHOX	1.13260315914259	0.12133478445203	0
586	FOSL1	M2279_1.02	1.47788315531444	0.122202542462851	0.0740740740740741
587	YY2	Hsapiens-jolma2013-YY2	0.532874216512505	0.122416869578202	0.0740740740740741
588	UW.Motif.0460	UW.Motif.0460	5.14071453000615	0.123687144526383	0.0185185185185185
589	UW.Motif.0441	UW.Motif.0441	2.33487600417499	0.124013660064843	0.0925925925925926
590	NFATC1	Hsapiens-jolma2013-NFATC1	2.45571988702472	0.124301066153245	0.111111111111111
591	NFAT5	Hsapiens-jolma2013-NFAT5	0.185662511610465	0.124515447861249	0
592	ESRRA	Hsapiens-jolma2013-ESRRA	1.770952934805	0.125014192956443	0.0925925925925926
593	UW.Motif.0254	UW.Motif.0254	2.0343960873134	0.125357980604631	0.0740740740740741
594	ETV3	Hsapiens-jolma2013-ETV3	0.871680541446157	0.126123485149331	0.0740740740740741
595	UW.Motif.0672	UW.Motif.0672	2.07460378860191	0.126279057964818	0.0555555555555556
596	UW.Motif.0273	UW.Motif.0273	1.72454641025757	0.127701165543688	0.0740740740740741
597	EMX2	Hsapiens-jolma2013-EMX2	0.841738694880927	0.127799366864236	0
598	NRF1	NRF1	9.3218318709845	0.129227866016818	0.148148148148148
599	POU4F2	Hsapiens-jolma2013-POU4F2-2	5.04584186919687	0.129448921136506	0.0740740740740741
600	TBX19	Hsapiens-jolma2013-TBX19	0.135666304259161	0.129575980436527	0.0185185185185185
601	STUB1	STUB1	1.2862215114755	0.1296953639054	0.12962962962963
602	HOXD12	Hsapiens-jolma2013-HOXD12-3	0.490014494426981	0.130166121592061	0.0740740740740741
603	FOXO6	Hsapiens-jolma2013-FOXO6-3	0.153820552918356	0.130268756164568	0.037037037037037
604	METTL21B	FAM119B	1.91904565006243	0.130358126743945	0.0555555555555556
605	RARG	Hsapiens-jolma2013-RARG	0.10455788792232	0.133053809130723	0.0740740740740741
606	RUNX2	RUNX2	2.72825079627406	0.133286247121121	0.0925925925925926
607	UW.Motif.0330	UW.Motif.0330	1.65462174682125	0.133724666400333	0.111111111111111
608	MSX2	Hsapiens-jolma2013-MSX2-2	0.903141666377304	0.133807951598681	0.037037037037037
609	PCK2	PCK2	0.719133888120539	0.134673566426881	0.0185185185185185
610	GCM1	Hsapiens-jolma2013-GCM1-3	0.450192367005139	0.134855754732191	0.0185185185185185
